134   2.45561   2.45512    2.39525e-07    
135   3.93398   3.93452    2.93648e-07    
136   2.66061   2.65914    2.16613e-06    
137   3.58191   3.58289    9.72708e-07    
138   3.83645   3.83551    8.89896e-07    
139   3.83273   3.8337    9.39107e-07    
140   5.85891   5.86045    2.36718e-06    
141   4.00318   4.00422    1.08577e-06    
142   3.9439   3.94465    5.66813e-07    
143   6.59496   6.59764    7.18153e-06    
144   2.75614   2.75611    9.64266e-10    
145   3.8576   3.85842    6.67468e-07    
146   3.43081   3.42926    2.4152e-06    
147   1.9663   1.96562    4.71603e-07    
148   8.21937   8.21839    9.52568e-07    
149   3.15465   3.15422    1.83462e-07    
150   3.39567   3.39589    4.8125e-08    
151   5.50175   5.50208    1.10855e-07    
152   4.50112   4.50098    1.85672e-08    
153   2.38746   2.38778    1.0469e-07    
154   5.70233   5.70184    2.46014e-07    
155   5.36598   5.36804    4.2478e-06    
156   2.92562   2.92466    9.39869e-07    
157   5.3748   5.37376    1.08079e-06    
158   2.88655   2.8871    3.07158e-07    
159   1.84759   1.84729    9.35789e-08    
160   5.44816   5.44857    1.67674e-07    
161   3.85875   3.85848    7.03861e-08    
162   7.31507   7.31467    1.59746e-07    
163   2.27783   2.27867    7.14739e-07    
164   4.05021   4.05023    7.9477e-10    
165   1.4024   1.40126    1.29475e-06    
166   7.51437   7.51296    2.00021e-06    
167   3.4759   3.47719    1.6823e-06    
168   3.15917   3.15929    1.29101e-08    
169   3.03025   3.03046    4.477e-08    
170   7.21451   7.21841    1.51365e-05    
171   3.63499   3.63444    3.07003e-07    
172   13.3042   13.2974    4.5201e-05    
173   3.47771   3.47653    1.41168e-06    
174   2.21521   2.21396    1.56048e-06    
175   7.06417   7.06538    1.46386e-06    
176   4.73883   4.73976    8.72259e-07    
177   3.17231   3.17189    1.76191e-07    
178   4.49432   4.49362    4.88286e-07    
179   2.81806   2.81799    4.46713e-09    
180   1.98594   1.98498    9.2056e-07    
181   3.3236   3.3235    8.43334e-09    
182   3.16387   3.16353    1.13151e-07    
183   4.18751   4.18641    1.20859e-06    
184   4.42063   4.42039    5.69465e-08    
185   1.12338   1.12271    4.59393e-07    
186   2.74528   2.74598    4.8593e-07    
187   5.5289   5.52871    3.72735e-08    
188   6.45383   6.45461    6.03725e-07    
189   1.97079   1.97062    2.66773e-08    
190   3.6038   3.60537    2.48659e-06    
191   1.82434   1.82402    1.00022e-07    
192   7.47581   7.47556    6.22125e-08    
193   8.08133   8.08346    4.53727e-06    
194   9.26424   9.26123    9.07721e-06    
195   9.23463   9.23612    2.21753e-06    
196   2.56037   2.56078    1.6748e-07    
197   1.51332   1.51317    2.38601e-08    
198   6.18827   6.19017    3.60844e-06    
199   2.50562   2.50578    2.55563e-08    
200   3.13998   3.13981    2.99878e-08    
201   3.46397   3.463    9.33114e-07    
202   6.88903   6.88743    2.54634e-06    
203   1.75467   1.75459    6.25373e-09    
204   8.86641   8.86884    5.90301e-06    
205   1.41638   1.4157    4.57496e-07    
206   2.93703   2.93643    3.50948e-07    
207   4.16826   4.16905    6.1194e-07    
208   6.21142   6.20986    2.43415e-06    
209   4.72938   4.73005    4.45448e-07    
210   3.97623   3.9772    9.38652e-07    
211   8.05956   8.06141    3.42905e-06    
212   2.4464   2.44684    1.98125e-07    
213   2.01785   2.01739    2.11188e-07    
214   5.83078   5.83235    2.47912e-06    
215   5.00908   5.01028    1.43863e-06    
216   1.97927   1.97951    6.10379e-08    
217   2.15657   2.1563    7.13137e-08    
218   4.68544   4.68538    4.00916e-09    
219   5.08997   5.08943    2.98008e-07    
220   3.89004   3.88846    2.51066e-06    
221   2.50532   2.50521    1.27421e-08    
222   2.81763   2.81736    6.92243e-08    
223   2.30548   2.305    2.28202e-07    
224   3.49587   3.4949    9.44897e-07    
225   12.7178   12.7155    5.54397e-06    
226   6.57262   6.57379    1.34834e-06    
227   6.88567   6.88674    1.15097e-06    
228   3.11449   3.11435    1.8529e-08    
229   6.49078   6.49201    1.51411e-06    
230   1.54601   1.54485    1.33164e-06    
231   4.2485   4.24927    6.00672e-07    
232   6.37268   6.37377    1.18996e-06    
233   6.97183   6.97489    9.34573e-06    
234   1.35492   1.35447    1.99643e-07    
235   2.82987   2.82951    1.25773e-07    
236   5.53523   5.53369    2.36305e-06    
237   5.6759   5.67597    4.85414e-09    
238   5.86314   5.86207    1.13103e-06    
239   4.02726   4.02706    4.19569e-08    
240   2.75911   2.75814    9.37184e-07    
241   4.20824   4.20772    2.73756e-07    
242   2.08991   2.08854    1.88853e-06    
243   5.54321   5.54224    9.42403e-07    
244   17.4619   17.4605    1.87448e-06    
245   1.52366   1.52313    2.81638e-07    
246   2.17172   2.17194    4.81656e-08    
247   6.32865   6.32829    1.26909e-07    
248   2.17235   2.17201    1.21287e-07    
249   7.32213   7.32553    1.15838e-05    
250   2.63291   2.63272    3.65748e-08    
251   4.04737   4.0479    2.80279e-07    
252   3.37774   3.37767    4.64056e-09    
253   3.87931   3.87911    4.05989e-08    
254   1.6917   1.69146    5.88733e-08    
255   3.59568   3.59587    3.48518e-08    
256   2.57916   2.57904    1.39369e-08    
257   5.12625   5.12786    2.56362e-06    
258   4.28762   4.28662    1.01087e-06    
259   5.43678   5.43463    4.64386e-06    
260   1.08921   1.0887    2.58978e-07    
261   6.69079   6.6908    1.01453e-10    
262   3.81552   3.81533    3.301e-08    
263   2.40226   2.4021    2.65466e-08    
264   3.82145   3.82155    1.0045e-08    
265   2.28273   2.28276    1.29516e-09    
266   2.50895   2.50926    9.55475e-08    
267   3.64063   3.64163    9.92295e-07    
268   4.21355   4.21445    8.08724e-07    
269   3.91672   3.91595    5.91874e-07    
270   6.73491   6.73544    2.80672e-07    
271   4.05012   4.05016    2.04651e-09    
272   2.5407   2.54062    6.44771e-09    
273   4.40417   4.40577    2.56459e-06    
274   3.01833   3.01973    1.97399e-06    
275   3.40089   3.4023    2.00268e-06    
276   2.87943   2.88066    1.50829e-06    
277   9.95524   9.95273    6.30316e-06    
278   5.04792   5.04703    7.8817e-07    
279   5.22478   5.22587    1.18792e-06    
280   2.60475   2.60455    3.93445e-08    
281   5.54667   5.54676    8.0318e-09    
282   6.17133   6.17356    4.97263e-06    
283   3.85629   3.85567    3.90924e-07    
284   6.55576   6.55352    5.00072e-06    
285   1.7129   1.7122    4.98554e-07    
286   4.06891   4.0699    9.81451e-07    
287   5.86032   5.86049    2.74286e-08    
288   2.99773   2.99625    2.17191e-06    
289   8.38928   8.391    2.9753e-06    
290   3.25039   3.24994    2.00255e-07    
291   6.32075   6.31935    1.96584e-06    
292   4.09923   4.09948    6.29995e-08    
293   4.20732   4.20688    1.93603e-07    
294   3.48343   3.48425    6.77461e-07    
295   2.393   2.39261    1.55913e-07    
296   3.27562   3.27421    1.99441e-06    
297   4.79438   4.79507    4.8072e-07    
298   4.27805   4.28001    3.83485e-06    
299   3.30141   3.30045    9.24321e-07    
300   3.76023   3.75943    6.42893e-07    
301   6.76793   6.77212    1.7533e-05    
302   2.64323   2.64232    8.2274e-07    
303   4.65267   4.65321    2.90863e-07    
304   5.60192   5.60356    2.71214e-06    
305   2.07247   2.07297    2.55867e-07    
306   6.14703   6.14378    1.05598e-05    
307   2.71761   2.71754    4.3599e-09    
308   5.95411   5.95382    8.51868e-08    
309   2.13187   2.13181    3.44289e-09    
310   2.89608   2.89418    3.61207e-06    
311   8.38584   8.38877    8.59378e-06    
312   5.5853   5.58512    3.33709e-08    
313   3.18902   3.18954    2.65955e-07    
314   2.09245   2.0916    7.2793e-07    
315   3.19616   3.1964    5.88623e-08    
316   8.47286   8.47521    5.49298e-06    
317   2.33977   2.34065    7.72263e-07    
318   7.26835   7.26963    1.62331e-06    
319   2.1162   2.11573    2.16787e-07    
320   2.29497   2.29508    1.15108e-08    
321   8.17273   8.1748    4.29519e-06    
322   4.08949   4.08823    1.59034e-06    
323   2.78252   2.78254    3.37957e-10    
324   3.25414   3.25395    3.75465e-08    
325   2.73521   2.73513    5.61771e-09    
326   2.38902   2.38892    1.02424e-08    
327   4.30376   4.30433    3.24553e-07    
328   2.05977   2.05969    6.33721e-09    
329   10.3869   10.3884    2.0456e-06    
330   2.83473   2.83442    9.12982e-08    
331   1.7949   1.79452    1.47784e-07    
332   3.16804   3.16799    2.0083e-09    
333   5.61377   5.61609    5.41863e-06    
334   3.58949   3.59053    1.06395e-06    
335   4.31171   4.31054    1.38058e-06    
336   3.15412   3.15412    9.19251e-12    
337   5.40897   5.40819    5.9752e-07    
338   6.00697   6.00635    3.89851e-07    
339   1.55164   1.55132    1.05549e-07    
340   6.35707   6.35698    7.90558e-09    
341   2.23669   2.23768    9.8278e-07    
342   2.83651   2.83568    6.84365e-07    
343   6.5249   6.52856    1.34011e-05    
344   5.60015   5.60234    4.76856e-06    
345   3.88968   3.88861    1.14294e-06    
346   3.41811   3.41776    1.24272e-07    
347   3.73459   3.73398    3.78062e-07    
348   4.36664   4.36484    3.25584e-06    
349   2.97387   2.97269    1.39279e-06    
350   6.82324   6.82293    9.58747e-08    
351   4.03907   4.03897    1.11214e-08    
352   9.45307   9.45032    7.55942e-06    
353   2.18848   2.18838    8.12075e-09    
354   5.75262   5.75429    2.79294e-06    
355   4.68661   4.68868    4.26597e-06    
356   2.7884   2.78784    3.13721e-07    
357   3.85927   3.85861    4.41115e-07    
358   2.39986   2.39954    1.03668e-07    
359   12.4623   12.4623    1.11612e-09    
360   1.48942   1.48964    4.84428e-08    
361   3.77985   3.77803    3.31708e-06    
362   4.33489   4.33405    7.12175e-07    
363   2.23831   2.23772    3.44707e-07    
364   7.75782   7.75438    1.18251e-05    
365   1.8918   1.89172    6.37849e-09    
366   0.808889   0.808703    3.48003e-08    
367   6.52438   6.5229    2.16443e-06    
368   2.66572   2.66491    6.68679e-07    
369   4.13656   4.13681    6.19364e-08    
370   5.95143   5.95156    1.79933e-08    
371   4.59779   4.5986    6.51102e-07    
372   3.97186   3.97308    1.49513e-06    
373   7.41423   7.41538    1.32431e-06    
374   7.85879   7.8624    1.30309e-05    
375   4.51219   4.51206    1.88804e-08    
376   2.86322   2.86242    6.38994e-07    
377   2.65795   2.65826    9.69831e-08    
378   7.09812   7.09941    1.65078e-06    
379   1.54675   1.54631    1.87734e-07    
380   3.32979   3.32974    1.69206e-09    
381   6.21084   6.21186    1.02986e-06    
382   0.895958   0.89515    6.52819e-07    
383   4.61025   4.61101    5.85697e-07    
384   2.55654   2.55564    7.97605e-07    
385   9.04001   9.04609    3.6963e-05    
386   4.85894   4.85885    8.46203e-09    
387   5.48712   5.48646    4.25993e-07    
388   5.98455   5.98414    1.65768e-07    
389   3.04562   3.04609    2.22752e-07    
390   3.75585   3.75707    1.48917e-06    
391   4.16589   4.16482    1.16159e-06    
392   3.54191   3.54249    3.2572e-07    
393   3.63088   3.63218    1.70128e-06    
394   7.69424   7.69189    5.55562e-06    
395   2.43669   2.4354    1.67183e-06    
396   3.62315   3.62322    4.50338e-09    
397   4.23749   4.23674    5.62075e-07    
398   5.50929   5.50768    2.57906e-06    
399   3.21792   3.21801    8.56181e-09    
400   2.48504   2.48506    4.68814e-10    
401   2.4286   2.42769    8.22392e-07    
402   6.96689   6.966    7.9572e-07    
403   8.06064   8.0602    1.91942e-07    
404   4.8082   4.80781    1.50985e-07    
405   2.13733   2.13761    7.84437e-08    
406   5.42241   5.42126    1.33219e-06    
407   5.46974   5.47112    1.89565e-06    
408   6.88305   6.88155    2.23699e-06    
409   2.9267   2.92742    5.27504e-07    
410   5.20067   5.19959    1.17739e-06    
411   4.0364   4.03635    1.97584e-09    
412   7.16576   7.16755    3.19712e-06    
413   2.95918   2.95761    2.4626e-06    
414   1.99457   1.9956    1.06205e-06    
415   4.4329   4.43418    1.63652e-06    
416   1.90999   1.90955    1.99153e-07    
417   5.67267   5.67283    2.29016e-08    
418   5.84705   5.84623    6.64255e-07    
419   2.00505   2.00424    6.66734e-07    
420   3.8877   3.88708    3.7374e-07    
421   3.76372   3.76393    4.28976e-08    
422   4.34064   4.34104    1.59763e-07    
423   4.57688   4.5775    3.79099e-07    
424   6.46456   6.46715    6.69317e-06    
425   4.57646   4.57533    1.27172e-06    
426   1.44634   1.44554    6.46375e-07    
427   7.79677   7.79557    1.44129e-06    
428   11.4619   11.4616    8.76715e-08    
429   1.86252   1.86216    1.28059e-07    
430   6.85668   6.85571    9.46691e-07    
431   1.4693   1.46895    1.27384e-07    
432   4.68832   4.691    7.17103e-06    
433   4.61509   4.61571    3.81891e-07    
434   5.26461   5.26507    2.13582e-07    
435   3.66451   3.66466    2.17625e-08    
436   6.12949   6.12966    3.11492e-08    
437   2.3298   2.32898    6.7582e-07    
438   2.78893   2.78847    2.09917e-07    
439   4.72049   4.72261    4.50344e-06    
440   2.64696   2.64683    1.76119e-08    
441   7.45961   7.46135    3.01213e-06    
442   7.74552   7.74712    2.57733e-06    
443   1.69084   1.69043    1.72583e-07    
444   2.41575   2.4146    1.33215e-06    
445   7.10463   7.10441    4.84116e-08    
446   4.3719   4.37108    6.61582e-07    
447   4.7615   4.76231    6.45009e-07    
448   2.39582   2.39556    6.73983e-08    
449   4.77166   4.77104    3.8956e-07    
450   6.96014   6.96214    3.97836e-06    
451   2.04816   2.04711    1.11171e-06    
452   5.51634   5.51726    8.45e-07    
453   1.42976   1.42971    2.50762e-09    
454   1.47894   1.47869    6.54593e-08    
455   8.21034   8.21292    6.65718e-06    
456   7.61607   7.61653    2.14917e-07    
457   2.21806   2.21743    3.99725e-07    
458   1.81512   1.81492    3.93984e-08    
459   1.91539   1.91611    5.20209e-07    
460   9.61423   9.61183    5.73062e-06    
461   3.07661   3.07666    2.05e-09    
462   1.00808   1.00798    1.02733e-08    
463   4.25467   4.25444    5.31008e-08    
464   6.98641   6.98591    2.45758e-07    
465   5.35754   5.35846    8.4892e-07    
466   6.44575   6.44579    1.76674e-09    
467   2.16941   2.1696    3.67593e-08    
468   2.53655   2.53738    6.8952e-07    
469   6.12429   6.12367    3.92529e-07    
470   2.45604   2.45625    4.37683e-08    
471   7.62839   7.62662    3.13929e-06    
472   2.57044   2.56935    1.1961e-06    
473   6.64686   6.64611    5.57144e-07    
474   2.89652   2.89649    5.27699e-10    
475   4.60654   4.60677    5.21954e-08    
476   3.45748   3.45697    2.56443e-07    
477   4.7415   4.74391    5.80536e-06    
478   5.74789   5.74901    1.25457e-06    
479   3.56947   3.57062    1.33705e-06    
480   10.2234   10.2251    2.86812e-06    
481   5.27823   5.27888    4.24113e-07    
482   5.89489   5.89343    2.1176e-06    
483   2.05147   2.05049    9.76203e-07    
484   5.17814   5.17816    1.30667e-10    
485   8.6216   8.62262    1.04344e-06    
486   3.69106   3.6905    3.10485e-07    
487   2.26213   2.26124    8.00952e-07    
